ID,TWEET,EMOTION,INTENSITY
41350,PeopleLikeMeBecause they see the happy exterior not the hopelessness I sometimes feel inside depression anxiety anxietyprobz,sad,0.8959999999999999
41351,PeopleLikeMeBecause they see the happy exterior not the hopelessness I sometimes feel inside anxiety anxietyprobz,sad,0.7290000000000001
41352,dreadful day at work n now im gonna be late for class n im covered in paint n now i have to work a night shift too,sad,0.7290000000000001
41356,Although this is my best semester so far this is also my most depressing because I m constantly reminded that I m not meant for greatness,sad,0.7290000000000001
41357,Synth backing tracks sadness n depresspop dark alt fuckingmeup,sad,0.708
41358,will brawndo cure my depression Idiocracytoday,sad,0.7290000000000001
41359,If you love something let it go If it comes back it is yours If it doesn t it never will sadness accepting,sad,0.7709999999999999
41361,depressing,sad,0.7290000000000001
41363,I feel like an appendix I don t have a purpose sad depressed depression alone lonely broken sadness cry hurt crying life,sad,0.917
41365,I feel like a burden every day that I waste but I don t know how to get out of this bc I get so discouraged all I wanna do is lay around,sad,0.8959999999999999
41366,u know ion play that shit bout my weary brother,sad,0.583
41371,the sad moment when u hand in an exam knowing u failed and grieve by eating and sleeping,sad,0.8540000000000001
41372,I can t even celebrate my wins or mourn my L s cause first test week is that busy,sad,0.75
41373,Grim and despair feeling I look at self and my family Hubby fought 20 years for this country I ve worked 20 years for this govt gt,sad,0.688
41374,now im all alone and my joy s turned to moping,sad,0.7290000000000001
41375,RM will win the game at the last minutes and Madridistas will say Cules stayed this long watching RM win at the end Disgusting fanbase,sad,0.521
41379,A lost a friend too,sad,0.667
41383,So grim being up at 6,sad,0.75
41384,Bain of my life having to drive to a cash point Then to a shop for change in pound coins Then to the gym all for a bastard sunbed grim,sad,0.542
41387,the city is famous for the shambles sadly the old street in the centre plays second fiddle to the stadium debacle nowadays,sad,0.604
41389,Her mind is a dark room nDeveloping Madness,sad,0.562
41390,Feels like I lost my best friend lost fml missingyou,sad,0.833
41392,Sigh saddness afterellen shitsucks,sad,0.875
41395,It s been 5 weeks and I still go through depression smh,sad,0.917
41396,People too weak to follow their own dreams will always find a way to discourage yours,sad,0.562
41397,It s possible changing meds is best not done while under stress Difficult to tell what part of despair is circumstantial what is drugs,sad,0.688
41401,If Troyler will die I m gonna die with them n troyler sadness fuckin lifeisnotafairytale,sad,0.7979999999999999
41404,them cold dark nights are slowly creeping in,sad,0.542
41406,much sadness and heartbreak,sad,0.75
41407,Very depressing seeing my whole fam packing to go on holiday tomorrow and I m just staying here,sad,0.688
41410,Sorry I missed you I stayed up late working and pondering life,sad,0.542
41412,It s always depressing to sort WordPress plugin recommendations not by best but by least offensive in terms of premium features,sad,0.562
41415,Caballero s passing remains absolutely dreadful I see,sad,0.667
41419,I know smh My heart sunk into my stomach,sad,0.762
41421,LOL this day is too gloomy for being people should ve canceled and stayed in bed,sad,0.6459999999999999
41422,only true depression fans will get this one,sad,0.562
41424,Another unhappy customer secreteyes,sad,0.6459999999999999
41427,I know it s the final day of summer when it s the finale of sadness,sad,0.737
41429,why is this evil corrupt fuck still knocking about The wrong people die I m telling you Do you job grim reaper,sad,0.583
41431,He just has that way of thinking he wants absolute hope born from absolute despair,sad,0.583
41433,SAME I always say it was the best time of my life I closed my store down and it was so depressing,sad,0.7290000000000001
41436,Honestly today I just felt like maybe track isn t for me sad,sad,0.708
41437,Honestly today I just felt like maybe track isn t for me,sad,0.583
41439,nooooo Poor Blue Bell not again sad,sad,0.792
41440,nooooo Poor Blue Bell not again,sad,0.604
41442,im having the worst week ever and i cant even go home yet to just sulk in my bed,sad,0.8540000000000001
41444,I swear I will not go mourn because,sad,0.667
41447,haha Bro she s sadly married man,sad,0.562
41449,Can Elliot Friedman please stop talking you are clueless You haven t seen the ball since the kickoff mope,sad,0.606
41452,Seeing an old coworker and his wife mourn the loss of their 23 year old daughter was one of the saddest things I ve ever seen,sad,0.833
41453,can it stay gloomy but get cold pls,sad,0.6
41458,the thing with Twitter is i only remember to tweet when i m bored or alone and then it comes across like i have a really dull and sad life,sad,0.6459999999999999
41463,Well I had hopes for today No go unhappy,sad,0.75
41467,gaba No I am probably the person most likely to completely understand how gobsmacked you were to learn how true that is sadly,sad,0.625
41470,Up on melancholy hill,sad,0.688
41475,How long will they mourn me,sad,0.604
41478,Ibiza blues hitting me hard already wow,sad,0.833
41480,Does she really need to pout all the time getting on my nerves GBBO,sad,0.5529999999999999
41482,Some questions you get on Twitter make you want to despair We ve been so battered We complain but aren t convinced things could be better,sad,0.625
41485,Rooney Oh dear oh dear Fucking dreadful,sad,0.625
41487,yeah friends of minw have witnesse accidents and a road near me like cars hav like sunk but ih gosh be safe okay,sad,0.562
41490,Ives I didn t say anything bad about the situation great mate can t believe some were Makes me despair of humanity,sad,0.583
41491,I know I ve painted quite a grim picture of your chances But if you simply stand here we will both surely die,sad,0.7290000000000001
41492,I honestly feel nothing towards either of my parents and it s pretty depressing,sad,0.8909999999999999
41494,man imagine Ultra is promoting carnival I think u need to be the chairperson serious Cause am hearing nothing,sad,0.542
41496,life is hard its harder if ur stupid life love sadderness moreofsad howdoestears whatislife,sad,0.8540000000000001
41497,life is hard its harder if ur stupid life love sadness sadderness moreofsad howdoestears whatislife,sad,0.847
41499,I am worried that she felt safe unhappy,sad,0.8540000000000001
41504,sad people are that sick and boring,sad,0.708
41509,Huh Perhaps Because we re both so dreary we get along well,sad,0.542
41510,yeah agree I think it was a family member and they covered up sad,sad,0.792
41513,Sometimes the support network is causing the damage n n support Damaged alone tired lost hurt nojustice depression surivivor NoMore,sad,0.8540000000000001
41514,second pair of scales I have bought that have stopped working after battery change Is this an issue you are aware of unhappy,sad,0.604
41515,I saw those dreams dashed amp amp divided like a million stars in the night sky that I wished on over amp amp over again sparkling amp amp broken,sad,0.583
41518,Doesn t explain the ability to land at Manchester but not Bradford other than more convenient for Flybe Many unhappy travelers,sad,0.688
41519,why the fuck does my mum want me to put corn in the curry grim,sad,0.667
41520,n your per capita income is almost same like us Gini Coefficient is very dismal Ambitions are high but output Zero,sad,0.667
41524,I can t find my patronus the website doesn t work I can t even see the questions sadness,sad,0.7290000000000001
41526,I was not made for this world empath unhappy,sad,0.75
41529,in unhappy with redbus CC when I talked with them before a week still they didn t initiate the refund of the transaction,sad,0.604
30824,Nawaz Sharif is getting more funnier than day by day laughter challenge kashmir baloch,happy,0.7
30825,Nawaz Sharif is getting more funnier than day by day challenge kashmir baloch,happy,0.58
30827,I love my family so much lucky grateful smartassfamily love,happy,0.9359999999999999
30828,I love my family so much lucky grateful smartassfamily hilarious love,happy,0.792
30833,liking the optimism,happy,0.54
30835,it was indeed lovely and the team were incredibly attentive and on the ball Cheese was a lively gesture,happy,0.6459999999999999
30836,you re welcome wordgeek nAlso good to put a face to the twitter feed even if it was only a cheery hello,happy,0.6459999999999999
